"name","platform","day_only","variable","value"
"Wopke Hoekstra
(CDA)","Facebook",2021-03-08,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Facebook",2021-03-09,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Facebook",2021-03-10,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-05,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-09,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-14,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-15,"Number of Messages",3
"Wopke Hoekstra
(CDA)","Twitter",2021-01-16,"Number of Messages",3
"Wopke Hoekstra
(CDA)","Twitter",2021-01-18,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-01-19,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-20,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-21,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-01-22,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-23,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-01-24,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-01-25,"Number of Messages",3
"Wopke Hoekstra
(CDA)","Twitter",2021-01-26,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-27,"Number of Messages",6
"Wopke Hoekstra
(CDA)","Twitter",2021-01-28,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-01-31,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-01,"Number of Messages",3
"Wopke Hoekstra
(CDA)","Twitter",2021-02-02,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-04,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-05,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-02-09,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-02-10,"Number of Messages",3
"Wopke Hoekstra
(CDA)","Twitter",2021-02-11,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-12,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-13,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-16,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-18,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-22,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-23,"Number of Messages",5
"Wopke Hoekstra
(CDA)","Twitter",2021-02-24,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-25,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-02-26,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-02-27,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-03-01,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-03-02,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-03-03,"Number of Messages",4
"Wopke Hoekstra
(CDA)","Twitter",2021-03-04,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-03-05,"Number of Messages",3
"Wopke Hoekstra
(CDA)","Twitter",2021-03-06,"Number of Messages",1
"Wopke Hoekstra
(CDA)","Twitter",2021-03-07,"Number of Messages",2
"Wopke Hoekstra
(CDA)","Twitter",2021-03-08,"Number of Messages",3
"Farid Azarkan
(DENK)","Facebook",2021-01-05,"Number of Shares",20
"Farid Azarkan
(DENK)","Facebook",2021-01-06,"Number of Shares",23
"Farid Azarkan
(DENK)","Facebook",2021-01-07,"Number of Shares",14
"Farid Azarkan
(DENK)","Facebook",2021-01-11,"Number of Shares",30
"Farid Azarkan
(DENK)","Facebook",2021-01-12,"Number of Shares",67
"Farid Azarkan
(DENK)","Facebook",2021-01-13,"Number of Shares",15
"Farid Azarkan
(DENK)","Facebook",2021-01-14,"Number of Shares",149
"Farid Azarkan
(DENK)","Facebook",2021-01-15,"Number of Shares",116
"Farid Azarkan
(DENK)","Facebook",2021-01-18,"Number of Shares",151
"Farid Azarkan
(DENK)","Facebook",2021-01-19,"Number of Shares",77
"Farid Azarkan
(DENK)","Facebook",2021-01-21,"Number of Shares",144
"Farid Azarkan
(DENK)","Facebook",2021-01-23,"Number of Shares",24
"Farid Azarkan
(DENK)","Facebook",2021-01-24,"Number of Shares",53
"Farid Azarkan
(DENK)","Facebook",2021-01-25,"Number of Shares",30
"Farid Azarkan
(DENK)","Facebook",2021-01-26,"Number of Shares",39
"Farid Azarkan
(DENK)","Facebook",2021-01-28,"Number of Shares",20
"Farid Azarkan
(DENK)","Facebook",2021-01-31,"Number of Shares",4
"Farid Azarkan
(DENK)","Facebook",2021-02-01,"Number of Shares",163
"Farid Azarkan
(DENK)","Facebook",2021-02-03,"Number of Shares",77
"Farid Azarkan
(DENK)","Facebook",2021-02-05,"Number of Shares",17
"Farid Azarkan
(DENK)","Facebook",2021-02-08,"Number of Shares",25
"Farid Azarkan
(DENK)","Facebook",2021-02-09,"Number of Shares",87
"Farid Azarkan
(DENK)","Facebook",2021-02-15,"Number of Shares",18
"Farid Azarkan
(DENK)","Facebook",2021-02-16,"Number of Shares",24
"Farid Azarkan
(DENK)","Facebook",2021-02-17,"Number of Shares",23
"Farid Azarkan
(DENK)","Facebook",2021-02-18,"Number of Shares",31
"Farid Azarkan
(DENK)","Facebook",2021-02-19,"Number of Shares",25
"Farid Azarkan
(DENK)","Facebook",2021-02-20,"Number of Shares",23
"Farid Azarkan
(DENK)","Facebook",2021-02-21,"Number of Shares",12
"Farid Azarkan
(DENK)","Facebook",2021-02-23,"Number of Shares",31
"Farid Azarkan
(DENK)","Facebook",2021-02-24,"Number of Shares",40
"Farid Azarkan
(DENK)","Facebook",2021-02-25,"Number of Shares",38
"Farid Azarkan
(DENK)","Facebook",2021-02-26,"Number of Shares",204
"Farid Azarkan
(DENK)","Facebook",2021-02-27,"Number of Shares",37
"Farid Azarkan
(DENK)","Facebook",2021-03-01,"Number of Shares",48
"Farid Azarkan
(DENK)","Facebook",2021-03-02,"Number of Shares",14
"Farid Azarkan
(DENK)","Facebook",2021-03-03,"Number of Shares",184
"Farid Azarkan
(DENK)","Facebook",2021-03-04,"Number of Shares",87
"Farid Azarkan
(DENK)","Facebook",2021-03-05,"Number of Shares",153
"Farid Azarkan
(DENK)","Facebook",2021-03-06,"Number of Shares",70
"Farid Azarkan
(DENK)","Facebook",2021-03-07,"Number of Shares",17
"Farid Azarkan
(DENK)","Facebook",2021-03-08,"Number of Shares",66
"Farid Azarkan
(DENK)","Facebook",2021-03-09,"Number of Shares",72
"Farid Azarkan
(DENK)","Facebook",2021-03-10,"Number of Shares",16
"Farid Azarkan
(DENK)","Facebook",2021-03-11,"Number of Shares",10
"Farid Azarkan
(DENK)","Twitter",2021-01-01,"Number of Shares",52
"Farid Azarkan
(DENK)","Twitter",2021-01-02,"Number of Shares",67
"Farid Azarkan
(DENK)","Twitter",2021-01-03,"Number of Shares",7
"Farid Azarkan
(DENK)","Twitter",2021-01-04,"Number of Shares",75
"Farid Azarkan
(DENK)","Twitter",2021-01-05,"Number of Shares",82
"Farid Azarkan
(DENK)","Twitter",2021-01-06,"Number of Shares",35
"Farid Azarkan
(DENK)","Twitter",2021-01-07,"Number of Shares",3
"Farid Azarkan
(DENK)","Twitter",2021-01-08,"Number of Shares",21
"Farid Azarkan
(DENK)","Twitter",2021-01-09,"Number of Shares",53
"Farid Azarkan
(DENK)","Twitter",2021-01-10,"Number of Shares",55
"Farid Azarkan
(DENK)","Twitter",2021-01-11,"Number of Shares",18
"Farid Azarkan
(DENK)","Twitter",2021-01-12,"Number of Shares",17
"Farid Azarkan
(DENK)","Twitter",2021-01-13,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-01-14,"Number of Shares",3
"Farid Azarkan
(DENK)","Twitter",2021-01-15,"Number of Shares",81
"Farid Azarkan
(DENK)","Twitter",2021-01-16,"Number of Shares",68
"Farid Azarkan
(DENK)","Twitter",2021-01-17,"Number of Shares",45
"Farid Azarkan
(DENK)","Twitter",2021-01-18,"Number of Shares",19
"Farid Azarkan
(DENK)","Twitter",2021-01-19,"Number of Shares",1
"Farid Azarkan
(DENK)","Twitter",2021-01-20,"Number of Shares",4
"Farid Azarkan
(DENK)","Twitter",2021-01-21,"Number of Shares",103
"Farid Azarkan
(DENK)","Twitter",2021-01-22,"Number of Shares",67
"Farid Azarkan
(DENK)","Twitter",2021-01-23,"Number of Shares",7
"Farid Azarkan
(DENK)","Twitter",2021-01-24,"Number of Shares",5
"Farid Azarkan
(DENK)","Twitter",2021-01-25,"Number of Shares",118
"Farid Azarkan
(DENK)","Twitter",2021-01-26,"Number of Shares",70
"Farid Azarkan
(DENK)","Twitter",2021-01-27,"Number of Shares",65
"Farid Azarkan
(DENK)","Twitter",2021-01-28,"Number of Shares",23
"Farid Azarkan
(DENK)","Twitter",2021-01-29,"Number of Shares",16
"Farid Azarkan
(DENK)","Twitter",2021-01-30,"Number of Shares",125
"Farid Azarkan
(DENK)","Twitter",2021-01-31,"Number of Shares",14
"Farid Azarkan
(DENK)","Twitter",2021-02-01,"Number of Shares",34
"Farid Azarkan
(DENK)","Twitter",2021-02-02,"Number of Shares",6
"Farid Azarkan
(DENK)","Twitter",2021-02-03,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-04,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-05,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-06,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-07,"Number of Shares",1
"Farid Azarkan
(DENK)","Twitter",2021-02-08,"Number of Shares",142
"Farid Azarkan
(DENK)","Twitter",2021-02-09,"Number of Shares",87
"Farid Azarkan
(DENK)","Twitter",2021-02-10,"Number of Shares",24
"Farid Azarkan
(DENK)","Twitter",2021-02-11,"Number of Shares",24
"Farid Azarkan
(DENK)","Twitter",2021-02-12,"Number of Shares",33
"Farid Azarkan
(DENK)","Twitter",2021-02-13,"Number of Shares",46
"Farid Azarkan
(DENK)","Twitter",2021-02-14,"Number of Shares",6
"Farid Azarkan
(DENK)","Twitter",2021-02-15,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-16,"Number of Shares",21
"Farid Azarkan
(DENK)","Twitter",2021-02-17,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-18,"Number of Shares",45
"Farid Azarkan
(DENK)","Twitter",2021-02-19,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-20,"Number of Shares",35
"Farid Azarkan
(DENK)","Twitter",2021-02-21,"Number of Shares",1
"Farid Azarkan
(DENK)","Twitter",2021-02-22,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-23,"Number of Shares",0
"Farid Azarkan
(DENK)","Twitter",2021-02-24,"Number of Shares",12
"Farid Azarkan
(DENK)","Twitter",2021-02-25,"Number of Shares",14
"Farid Azarkan
(DENK)","Twitter",2021-02-26,"Number of Shares",75
"Farid Azarkan
(DENK)","Twitter",2021-02-27,"Number of Shares",6
"Farid Azarkan
(DENK)","Twitter",2021-02-28,"Number of Shares",57
"Farid Azarkan
(DENK)","Twitter",2021-03-01,"Number of Shares",4
"Farid Azarkan
(DENK)","Twitter",2021-03-02,"Number of Shares",17
"Farid Azarkan
(DENK)","Twitter",2021-03-03,"Number of Shares",9
"Farid Azarkan
(DENK)","Twitter",2021-03-04,"Number of Shares",3
"Farid Azarkan
(DENK)","Twitter",2021-03-05,"Number of Shares",42
"Farid Azarkan
(DENK)","Twitter",2021-03-06,"Number of Shares",55
"Farid Azarkan
(DENK)","Twitter",2021-03-07,"Number of Shares",17
"Farid Azarkan
(DENK)","Twitter",2021-03-08,"Number of Shares",26
"Farid Azarkan
(DENK)","Twitter",2021-03-09,"Number of Shares",9
"Geert Wilders
(PVV)","Facebook",2021-01-01,"Number of Shares",339
"Geert Wilders
(PVV)","Facebook",2021-01-02,"Number of Shares",391
"Geert Wilders
(PVV)","Facebook",2021-01-03,"Number of Shares",138
"Geert Wilders
(PVV)","Facebook",2021-01-04,"Number of Shares",725
"Geert Wilders
(PVV)","Facebook",2021-01-05,"Number of Shares",4962
"Geert Wilders
(PVV)","Facebook",2021-01-06,"Number of Shares",168
"Geert Wilders
(PVV)","Facebook",2021-01-07,"Number of Shares",1252
"Geert Wilders
(PVV)","Facebook",2021-01-08,"Number of Shares",1697
"Geert Wilders
(PVV)","Facebook",2021-01-09,"Number of Shares",1040
"Geert Wilders
(PVV)","Facebook",2021-01-10,"Number of Shares",1057
"Geert Wilders
(PVV)","Facebook",2021-01-11,"Number of Shares",1961
"Geert Wilders
(PVV)","Facebook",2021-01-12,"Number of Shares",704
"Geert Wilders
(PVV)","Facebook",2021-01-13,"Number of Shares",1421
"Geert Wilders
(PVV)","Facebook",2021-01-14,"Number of Shares",1952
"Geert Wilders
(PVV)","Facebook",2021-01-15,"Number of Shares",2337
"Geert Wilders
(PVV)","Facebook",2021-01-17,"Number of Shares",313
"Geert Wilders
(PVV)","Facebook",2021-01-18,"Number of Shares",370
"Geert Wilders
(PVV)","Facebook",2021-01-19,"Number of Shares",9965
"Geert Wilders
(PVV)","Facebook",2021-01-20,"Number of Shares",1191
"Geert Wilders
(PVV)","Facebook",2021-01-21,"Number of Shares",5726
"Geert Wilders
(PVV)","Facebook",2021-01-22,"Number of Shares",182
"Geert Wilders
(PVV)","Facebook",2021-01-23,"Number of Shares",474
"Geert Wilders
(PVV)","Facebook",2021-01-24,"Number of Shares",1189
"Geert Wilders
(PVV)","Facebook",2021-01-25,"Number of Shares",8942
"Geert Wilders
(PVV)","Facebook",2021-01-26,"Number of Shares",1100
"Geert Wilders
(PVV)","Facebook",2021-01-27,"Number of Shares",1960
"Geert Wilders
(PVV)","Facebook",2021-01-28,"Number of Shares",330
"Geert Wilders
(PVV)","Facebook",2021-01-29,"Number of Shares",271
"Geert Wilders
(PVV)","Facebook",2021-01-30,"Number of Shares",624
"Geert Wilders
(PVV)","Facebook",2021-01-31,"Number of Shares",599
"Geert Wilders
(PVV)","Facebook",2021-02-01,"Number of Shares",479
"Geert Wilders
(PVV)","Facebook",2021-02-02,"Number of Shares",230
"Geert Wilders
(PVV)","Facebook",2021-02-03,"Number of Shares",1154
"Geert Wilders
(PVV)","Facebook",2021-02-04,"Number of Shares",2796
"Geert Wilders
(PVV)","Facebook",2021-02-05,"Number of Shares",1333
"Geert Wilders
(PVV)","Facebook",2021-02-06,"Number of Shares",390
"Geert Wilders
(PVV)","Facebook",2021-02-07,"Number of Shares",698
"Geert Wilders
(PVV)","Facebook",2021-02-08,"Number of Shares",1967
"Geert Wilders
(PVV)","Facebook",2021-02-09,"Number of Shares",1857
"Geert Wilders
(PVV)","Facebook",2021-02-11,"Number of Shares",1321
"Geert Wilders
(PVV)","Facebook",2021-02-12,"Number of Shares",1347
"Geert Wilders
(PVV)","Facebook",2021-02-13,"Number of Shares",1590
"Geert Wilders
(PVV)","Facebook",2021-02-14,"Number of Shares",1044
"Geert Wilders
(PVV)","Facebook",2021-02-15,"Number of Shares",1644
"Geert Wilders
(PVV)","Facebook",2021-02-16,"Number of Shares",6614
"Geert Wilders
(PVV)","Facebook",2021-02-17,"Number of Shares",159
"Geert Wilders
(PVV)","Facebook",2021-02-18,"Number of Shares",5028
"Geert Wilders
(PVV)","Facebook",2021-02-19,"Number of Shares",2057
"Geert Wilders
(PVV)","Facebook",2021-02-20,"Number of Shares",1873
"Geert Wilders
(PVV)","Facebook",2021-02-21,"Number of Shares",2880
"Geert Wilders
(PVV)","Facebook",2021-02-22,"Number of Shares",1737
"Geert Wilders
(PVV)","Facebook",2021-02-23,"Number of Shares",17251
"Geert Wilders
(PVV)","Facebook",2021-02-24,"Number of Shares",6085
"Geert Wilders
(PVV)","Facebook",2021-02-25,"Number of Shares",4010
"Geert Wilders
(PVV)","Facebook",2021-02-26,"Number of Shares",3127
"Geert Wilders
(PVV)","Facebook",2021-02-27,"Number of Shares",1834
"Geert Wilders
(PVV)","Facebook",2021-02-28,"Number of Shares",383
"Geert Wilders
(PVV)","Facebook",2021-03-01,"Number of Shares",2186
"Geert Wilders
(PVV)","Facebook",2021-03-02,"Number of Shares",977
"Geert Wilders
(PVV)","Facebook",2021-03-03,"Number of Shares",2848
"Geert Wilders
(PVV)","Facebook",2021-03-04,"Number of Shares",1509
"Geert Wilders
(PVV)","Facebook",2021-03-05,"Number of Shares",1206
"Geert Wilders
(PVV)","Facebook",2021-03-06,"Number of Shares",4885
"Geert Wilders
(PVV)","Facebook",2021-03-07,"Number of Shares",1955
"Geert Wilders
(PVV)","Facebook",2021-03-08,"Number of Shares",1741
"Geert Wilders
(PVV)","Facebook",2021-03-09,"Number of Shares",2872
"Geert Wilders
(PVV)","Facebook",2021-03-10,"Number of Shares",1854
"Geert Wilders
(PVV)","Facebook",2021-03-11,"Number of Shares",555
"Geert Wilders
(PVV)","Twitter",2021-01-01,"Number of Shares",765
"Geert Wilders
(PVV)","Twitter",2021-01-02,"Number of Shares",505
"Geert Wilders
(PVV)","Twitter",2021-01-03,"Number of Shares",189
"Geert Wilders
(PVV)","Twitter",2021-01-04,"Number of Shares",868
"Geert Wilders
(PVV)","Twitter",2021-01-05,"Number of Shares",1383
"Geert Wilders
(PVV)","Twitter",2021-01-06,"Number of Shares",1555
"Geert Wilders
(PVV)","Twitter",2021-01-07,"Number of Shares",1841
"Geert Wilders
(PVV)","Twitter",2021-01-08,"Number of Shares",1379
"Geert Wilders
(PVV)","Twitter",2021-01-09,"Number of Shares",2280
"Geert Wilders
(PVV)","Twitter",2021-01-10,"Number of Shares",2298
"Geert Wilders
(PVV)","Twitter",2021-01-11,"Number of Shares",2141
"Geert Wilders
(PVV)","Twitter",2021-01-12,"Number of Shares",1112
"Geert Wilders
(PVV)","Twitter",2021-01-13,"Number of Shares",1756
"Geert Wilders
(PVV)","Twitter",2021-01-14,"Number of Shares",1840
"Geert Wilders
(PVV)","Twitter",2021-01-15,"Number of Shares",1713
"Geert Wilders
(PVV)","Twitter",2021-01-16,"Number of Shares",339
"Geert Wilders
(PVV)","Twitter",2021-01-17,"Number of Shares",1199
"Geert Wilders
(PVV)","Twitter",2021-01-18,"Number of Shares",468
"Geert Wilders
(PVV)","Twitter",2021-01-19,"Number of Shares",4466
"Geert Wilders
(PVV)","Twitter",2021-01-20,"Number of Shares",719
"Geert Wilders
(PVV)","Twitter",2021-01-21,"Number of Shares",4590
"Geert Wilders
(PVV)","Twitter",2021-01-22,"Number of Shares",630
"Geert Wilders
(PVV)","Twitter",2021-01-23,"Number of Shares",687
"Geert Wilders
(PVV)","Twitter",2021-01-24,"Number of Shares",2427
"Geert Wilders
(PVV)","Twitter",2021-01-25,"Number of Shares",6207
"Geert Wilders
(PVV)","Twitter",2021-01-26,"Number of Shares",1406
"Geert Wilders
(PVV)","Twitter",2021-01-27,"Number of Shares",2264
"Geert Wilders
(PVV)","Twitter",2021-01-28,"Number of Shares",296
"Geert Wilders
(PVV)","Twitter",2021-01-29,"Number of Shares",644
"Geert Wilders
(PVV)","Twitter",2021-01-30,"Number of Shares",3118
"Geert Wilders
(PVV)","Twitter",2021-01-31,"Number of Shares",986
"Geert Wilders
(PVV)","Twitter",2021-02-01,"Number of Shares",1125
"Geert Wilders
(PVV)","Twitter",2021-02-02,"Number of Shares",441
"Geert Wilders
(PVV)","Twitter",2021-02-03,"Number of Shares",928
"Geert Wilders
(PVV)","Twitter",2021-02-04,"Number of Shares",2317
"Geert Wilders
(PVV)","Twitter",2021-02-05,"Number of Shares",734
"Geert Wilders
(PVV)","Twitter",2021-02-06,"Number of Shares",953
"Geert Wilders
(PVV)","Twitter",2021-02-07,"Number of Shares",1035
"Geert Wilders
(PVV)","Twitter",2021-02-08,"Number of Shares",2985
"Geert Wilders
(PVV)","Twitter",2021-02-09,"Number of Shares",1875
"Geert Wilders
(PVV)","Twitter",2021-02-10,"Number of Shares",676
"Geert Wilders
(PVV)","Twitter",2021-02-11,"Number of Shares",291
"Geert Wilders
(PVV)","Twitter",2021-02-12,"Number of Shares",2246
"Geert Wilders
(PVV)","Twitter",2021-02-13,"Number of Shares",1506
"Geert Wilders
(PVV)","Twitter",2021-02-14,"Number of Shares",2724
"Geert Wilders
(PVV)","Twitter",2021-02-15,"Number of Shares",5118
"Geert Wilders
(PVV)","Twitter",2021-02-16,"Number of Shares",5390
"Geert Wilders
(PVV)","Twitter",2021-02-17,"Number of Shares",1381
"Geert Wilders
(PVV)","Twitter",2021-02-18,"Number of Shares",2080
"Geert Wilders
(PVV)","Twitter",2021-02-19,"Number of Shares",1634
"Geert Wilders
(PVV)","Twitter",2021-02-20,"Number of Shares",2025
"Geert Wilders
(PVV)","Twitter",2021-02-21,"Number of Shares",1568
"Geert Wilders
(PVV)","Twitter",2021-02-22,"Number of Shares",1348
"Geert Wilders
(PVV)","Twitter",2021-02-23,"Number of Shares",3495
"Geert Wilders
(PVV)","Twitter",2021-02-24,"Number of Shares",1472
"Geert Wilders
(PVV)","Twitter",2021-02-25,"Number of Shares",3195
"Geert Wilders
(PVV)","Twitter",2021-02-26,"Number of Shares",2083
"Geert Wilders
(PVV)","Twitter",2021-02-27,"Number of Shares",2031
"Geert Wilders
(PVV)","Twitter",2021-02-28,"Number of Shares",2492
"Geert Wilders
(PVV)","Twitter",2021-03-01,"Number of Shares",1157
"Geert Wilders
(PVV)","Twitter",2021-03-02,"Number of Shares",1484
"Geert Wilders
(PVV)","Twitter",2021-03-03,"Number of Shares",2613
"Geert Wilders
(PVV)","Twitter",2021-03-04,"Number of Shares",1811
"Geert Wilders
(PVV)","Twitter",2021-03-05,"Number of Shares",1306
"Geert Wilders
(PVV)","Twitter",2021-03-06,"Number of Shares",2846
"Geert Wilders
(PVV)","Twitter",2021-03-07,"Number of Shares",2223
"Geert Wilders
(PVV)","Twitter",2021-03-08,"Number of Shares",2251
"Geert Wilders
(PVV)","Twitter",2021-03-09,"Number of Shares",757
"Gert-Jan Segers
(CU)","Facebook",2021-01-05,"Number of Shares",20
"Gert-Jan Segers
(CU)","Facebook",2021-01-06,"Number of Shares",23
"Gert-Jan Segers
(CU)","Facebook",2021-01-08,"Number of Shares",78
"Gert-Jan Segers
(CU)","Facebook",2021-01-09,"Number of Shares",3
"Gert-Jan Segers
(CU)","Facebook",2021-01-10,"Number of Shares",130
"Gert-Jan Segers
(CU)","Facebook",2021-01-13,"Number of Shares",72
"Gert-Jan Segers
(CU)","Facebook",2021-01-15,"Number of Shares",78
"Gert-Jan Segers
(CU)","Facebook",2021-01-18,"Number of Shares",92
"Gert-Jan Segers
(CU)","Facebook",2021-01-23,"Number of Shares",27
"Gert-Jan Segers
(CU)","Facebook",2021-01-25,"Number of Shares",1071
"Gert-Jan Segers
(CU)","Facebook",2021-01-27,"Number of Shares",127
"Gert-Jan Segers
(CU)","Facebook",2021-01-30,"Number of Shares",223
"Gert-Jan Segers
(CU)","Facebook",2021-01-31,"Number of Shares",22
"Gert-Jan Segers
(CU)","Facebook",2021-02-01,"Number of Shares",44
"Gert-Jan Segers
(CU)","Facebook",2021-02-03,"Number of Shares",15
"Gert-Jan Segers
(CU)","Facebook",2021-02-04,"Number of Shares",64
