date,query,medium,n,id
2021-01-25,50Plus,de Volkskrant,1,krant
2021-01-25,CDA,AD,4,krant
2021-01-25,CDA,NRC,2,krant
2021-01-25,CDA,De Telegraaf,1,krant
2021-01-25,CDA,Trouw,4,krant
2021-01-25,CDA,de Volkskrant,3,krant
2021-01-25,CU,NRC,1,krant
2021-01-25,CU,Trouw,1,krant
2021-01-25,CU,de Volkskrant,1,krant
2021-01-25,D66,AD,2,krant
2021-01-25,D66,NRC,4,krant
2021-01-25,D66,De Telegraaf,2,krant
2021-01-25,D66,Trouw,2,krant
2021-01-25,D66,de Volkskrant,3,krant
2021-01-25,Denk,NA,0,NA
2021-01-25,FvD,AD,1,krant
2021-01-25,FvD,NRC,2,krant
2021-01-25,FvD,De Telegraaf,2,krant
2021-01-25,FvD,Trouw,2,krant
2021-01-25,FvD,de Volkskrant,2,krant
2021-01-25,GL,AD,1,krant
2021-01-25,GL,NRC,1,krant
2021-01-25,GL,De Telegraaf,2,krant
2021-01-25,GL,Trouw,5,krant
2021-01-25,GL,de Volkskrant,2,krant
2021-01-25,PvdA,AD,1,krant
2021-01-25,PvdA,NRC,2,krant
2021-01-25,PvdA,De Telegraaf,3,krant
2021-01-25,PvdA,Trouw,4,krant
2021-01-25,PvdA,de Volkskrant,2,krant
2021-01-25,PvdD,NA,0,NA
2021-01-25,PVV,Trouw,1,krant
2021-01-25,SGP,NA,0,NA
2021-01-25,SP,AD,1,krant
2021-01-25,SP,NRC,2,krant
2021-01-25,SP,De Telegraaf,2,krant
2021-01-25,SP,Trouw,2,krant
2021-01-25,SP,de Volkskrant,1,krant
2021-01-25,VVD,AD,5,krant
2021-01-25,VVD,NRC,4,krant
2021-01-25,VVD,De Telegraaf,2,krant
2021-01-25,VVD,Trouw,6,krant
2021-01-25,VVD,de Volkskrant,1,krant
2021-01-26,50Plus,AD,2,krant
2021-01-26,50Plus,NRC,3,krant
2021-01-26,CDA,AD,4,krant
2021-01-26,CDA,NRC,4,krant
2021-01-26,CDA,De Telegraaf,6,krant
2021-01-26,CDA,Trouw,2,krant
2021-01-26,CDA,de Volkskrant,4,krant
2021-01-26,CU,AD,3,krant
2021-01-26,CU,NRC,2,krant
2021-01-26,D66,AD,2,krant
2021-01-26,D66,NRC,2,krant
2021-01-26,D66,De Telegraaf,8,krant
2021-01-26,D66,Trouw,2,krant
2021-01-26,D66,de Volkskrant,1,krant
2021-01-26,Denk,de Volkskrant,1,krant
2021-01-26,FvD,AD,3,krant
2021-01-26,FvD,NRC,3,krant
2021-01-26,FvD,De Telegraaf,8,krant
2021-01-26,GL,AD,3,krant
2021-01-26,GL,NRC,4,krant
2021-01-26,GL,De Telegraaf,10,krant
2021-01-26,PvdA,AD,2,krant
2021-01-26,PvdA,De Telegraaf,4,krant
2021-01-26,PvdA,Trouw,1,krant
2021-01-26,PvdA,de Volkskrant,2,krant
2021-01-26,PvdD,NA,0,NA
2021-01-26,PVV,AD,3,krant
2021-01-26,PVV,NRC,2,krant
2021-01-26,PVV,De Telegraaf,2,krant
2021-01-26,SGP,AD,2,krant
2021-01-26,SGP,NRC,3,krant
2021-01-26,SP,AD,1,krant
2021-01-26,SP,NRC,1,krant
2021-01-26,SP,De Telegraaf,2,krant
2021-01-26,SP,Trouw,1,krant
2021-01-26,SP,de Volkskrant,1,krant
2021-01-26,VVD,AD,6,krant
2021-01-26,VVD,NRC,4,krant
2021-01-26,VVD,De Telegraaf,12,krant
2021-01-26,VVD,Trouw,7,krant
2021-01-26,VVD,de Volkskrant,5,krant
2021-01-27,50Plus,AD,2,krant
2021-01-27,50Plus,NRC,1,krant
2021-01-27,50Plus,De Telegraaf,1,krant
2021-01-27,50Plus,Trouw,1,krant
2021-01-27,50Plus,de Volkskrant,2,krant
2021-01-27,CDA,AD,3,krant
2021-01-27,CDA,NRC,2,krant
2021-01-27,CDA,De Telegraaf,4,krant
2021-01-27,CDA,Trouw,2,krant
2021-01-27,CDA,de Volkskrant,5,krant
2021-01-27,CU,AD,1,krant
2021-01-27,CU,NRC,2,krant
2021-01-27,CU,De Telegraaf,2,krant
2021-01-27,CU,de Volkskrant,2,krant
2021-01-27,D66,AD,3,krant
2021-01-27,D66,NRC,2,krant
2021-01-27,D66,De Telegraaf,4,krant
2021-01-27,D66,Trouw,3,krant
2021-01-27,D66,de Volkskrant,2,krant
2021-01-27,Denk,NA,0,NA
2021-01-27,FvD,AD,2,krant
2021-01-27,FvD,NRC,3,krant
2021-01-27,FvD,De Telegraaf,2,krant
2021-01-27,FvD,Trouw,4,krant
2021-01-27,FvD,de Volkskrant,6,krant
2021-01-27,GL,AD,3,krant
2021-01-27,GL,NRC,2,krant
2021-01-27,GL,De Telegraaf,2,krant
2021-01-27,GL,Trouw,4,krant
2021-01-27,GL,de Volkskrant,2,krant
2021-01-27,PvdA,AD,2,krant
2021-01-27,PvdA,De Telegraaf,1,krant
2021-01-27,PvdA,Trouw,3,krant
2021-01-27,PvdA,de Volkskrant,2,krant
2021-01-27,PvdD,NA,0,NA
2021-01-27,PVV,AD,3,krant
2021-01-27,PVV,NRC,1,krant
2021-01-27,PVV,De Telegraaf,2,krant
2021-01-27,PVV,Trouw,1,krant
2021-01-27,PVV,de Volkskrant,2,krant
2021-01-27,SGP,AD,2,krant
2021-01-27,SGP,NRC,1,krant
2021-01-27,SGP,De Telegraaf,1,krant
2021-01-27,SGP,Trouw,1,krant
2021-01-27,SGP,de Volkskrant,2,krant
2021-01-27,SP,AD,1,krant
2021-01-27,SP,NRC,2,krant
2021-01-27,SP,De Telegraaf,1,krant
2021-01-27,SP,Trouw,4,krant
2021-01-27,SP,de Volkskrant,3,krant
2021-01-27,VVD,AD,4,krant
2021-01-27,VVD,NRC,4,krant
2021-01-27,VVD,De Telegraaf,3,krant
2021-01-27,VVD,Trouw,4,krant
2021-01-27,VVD,de Volkskrant,2,krant
2021-01-28,50Plus,NRC,1,krant
2021-01-28,50Plus,De Telegraaf,2,krant
2021-01-28,50Plus,Trouw,1,krant
2021-01-28,CDA,AD,1,krant
2021-01-28,CDA,NRC,10,krant
2021-01-28,CDA,De Telegraaf,2,krant
2021-01-28,CDA,Trouw,2,krant
2021-01-28,CDA,de Volkskrant,1,krant
2021-01-28,CU,AD,1,krant
2021-01-28,CU,De Telegraaf,2,krant
2021-01-28,CU,Trouw,1,krant
2021-01-28,D66,AD,3,krant
2021-01-28,D66,NRC,1,krant
2021-01-28,D66,De Telegraaf,5,krant
2021-01-28,D66,Trouw,2,krant
2021-01-28,Denk,NA,0,NA
2021-01-28,FvD,NRC,4,krant
2021-01-28,FvD,De Telegraaf,1,krant
2021-01-28,FvD,Trouw,1,krant
2021-01-28,GL,AD,1,krant
2021-01-28,GL,NRC,2,krant
2021-01-28,GL,De Telegraaf,2,krant
2021-01-28,GL,Trouw,5,krant
2021-01-28,PvdA,NRC,1,krant
2021-01-28,PvdA,De Telegraaf,3,krant
2021-01-28,PvdA,Trouw,1,krant
2021-01-28,PvdD,NA,0,NA
2021-01-28,PVV,AD,2,krant
2021-01-28,PVV,Trouw,1,krant
2021-01-28,PVV,de Volkskrant,1,krant
2021-01-28,SGP,NRC,1,krant
2021-01-28,SGP,De Telegraaf,2,krant
2021-01-28,SGP,Trouw,1,krant
2021-01-28,SP,NRC,4,krant
2021-01-28,VVD,AD,5,krant
2021-01-28,VVD,NRC,4,krant
2021-01-28,VVD,De Telegraaf,1,krant
2021-01-28,VVD,Trouw,2,krant
2021-01-28,VVD,de Volkskrant,2,krant
2021-01-29,50Plus,AD,1,krant
2021-01-29,50Plus,NRC,1,krant
2021-01-29,50Plus,De Telegraaf,1,krant
2021-01-29,50Plus,Trouw,1,krant
2021-01-29,50Plus,de Volkskrant,2,krant
2021-01-29,CDA,AD,5,krant
2021-01-29,CDA,NRC,5,krant
2021-01-29,CDA,De Telegraaf,8,krant
2021-01-29,CDA,Trouw,3,krant
2021-01-29,CDA,de Volkskrant,4,krant
2021-01-29,CU,NRC,2,krant
2021-01-29,CU,De Telegraaf,2,krant
2021-01-29,CU,Trouw,2,krant
2021-01-29,D66,AD,3,krant
2021-01-29,D66,NRC,5,krant
2021-01-29,D66,De Telegraaf,4,krant
2021-01-29,D66,Trouw,1,krant
2021-01-29,D66,de Volkskrant,6,krant
2021-01-29,Denk,NA,0,NA
2021-01-29,FvD,NRC,5,krant
2021-01-29,FvD,De Telegraaf,2,krant
2021-01-29,FvD,Trouw,2,krant
2021-01-29,FvD,de Volkskrant,2,krant
2021-01-29,GL,AD,7,krant
2021-01-29,GL,NRC,4,krant
2021-01-29,GL,De Telegraaf,3,krant
2021-01-29,GL,Trouw,2,krant
2021-01-29,GL,de Volkskrant,2,krant
2021-01-29,PvdA,AD,2,krant
2021-01-29,PvdA,NRC,3,krant
2021-01-29,PvdA,De Telegraaf,2,krant
2021-01-29,PvdA,Trouw,1,krant
2021-01-29,PvdA,de Volkskrant,3,krant
2021-01-29,PvdD,NA,0,NA
2021-01-29,PVV,AD,1,krant
2021-01-29,PVV,NRC,2,krant
2021-01-29,PVV,De Telegraaf,2,krant
2021-01-29,SGP,AD,1,krant
2021-01-29,SGP,NRC,1,krant
2021-01-29,SGP,De Telegraaf,1,krant
2021-01-29,SGP,Trouw,1,krant
2021-01-29,SGP,de Volkskrant,2,krant
2021-01-29,SP,AD,1,krant
2021-01-29,SP,NRC,1,krant
2021-01-29,SP,De Telegraaf,2,krant
2021-01-29,SP,de Volkskrant,2,krant
2021-01-29,VVD,AD,2,krant
2021-01-29,VVD,NRC,4,krant
2021-01-29,VVD,Trouw,2,krant
2021-01-29,VVD,de Volkskrant,5,krant
2021-01-30,50Plus,AD,1,krant
2021-01-30,50Plus,NRC,1,krant
2021-01-30,50Plus,Trouw,2,krant
2021-01-30,CDA,AD,6,krant
2021-01-30,CDA,NRC,5,krant
2021-01-30,CDA,De Telegraaf,4,krant
2021-01-30,CDA,Trouw,7,krant
2021-01-30,CDA,de Volkskrant,4,krant
2021-01-30,CU,AD,1,krant
2021-01-30,CU,NRC,2,krant
2021-01-30,CU,de Volkskrant,1,krant
2021-01-30,D66,AD,5,krant
2021-01-30,D66,NRC,4,krant
2021-01-30,D66,De Telegraaf,1,krant
2021-01-30,D66,Trouw,4,krant
2021-01-30,Denk,NA,0,NA
2021-01-30,FvD,AD,2,krant
2021-01-30,FvD,NRC,9,krant
2021-01-30,FvD,De Telegraaf,3,krant
2021-01-30,FvD,Trouw,3,krant
2021-01-30,FvD,de Volkskrant,3,krant
2021-01-30,GL,AD,1,krant
2021-01-30,GL,NRC,3,krant
2021-01-30,GL,De Telegraaf,3,krant
2021-01-30,GL,Trouw,3,krant
2021-01-30,GL,de Volkskrant,1,krant
2021-01-30,PvdA,AD,2,krant
2021-01-30,PvdA,NRC,4,krant
2021-01-30,PvdA,Trouw,4,krant
2021-01-30,PvdA,de Volkskrant,1,krant
2021-01-30,PvdD,NA,0,NA
2021-01-30,PVV,AD,1,krant
2021-01-30,PVV,NRC,4,krant
2021-01-30,PVV,De Telegraaf,1,krant
2021-01-30,PVV,Trouw,2,krant
2021-01-30,SGP,AD,1,krant
2021-01-30,SGP,NRC,1,krant
2021-01-30,SGP,Trouw,2,krant
2021-01-30,SP,AD,1,krant
2021-01-30,SP,NRC,3,krant
2021-01-30,SP,Trouw,2,krant
2021-01-30,VVD,AD,6,krant
2021-01-30,VVD,NRC,12,krant
2021-01-30,VVD,De Telegraaf,2,krant
2021-01-30,VVD,Trouw,7,krant
2021-01-30,VVD,de Volkskrant,7,krant
2021-01-31,50Plus,NA,0,NA
2021-01-31,CDA,NA,0,NA
2021-01-31,CU,NA,0,NA
2021-01-31,D66,NA,0,NA
2021-01-31,Denk,NA,0,NA
2021-01-31,FvD,NA,0,NA
2021-01-31,GL,NA,0,NA
2021-01-31,PvdA,NA,0,NA
2021-01-31,PvdD,NA,0,NA
2021-01-31,PVV,NA,0,NA
2021-01-31,SGP,NA,0,NA
2021-01-31,SP,NA,0,NA
2021-01-31,VVD,NA,0,NA
2021-02-01,50Plus,Trouw,1,krant
2021-02-01,CDA,AD,2,krant
2021-02-01,CDA,NRC,3,krant
2021-02-01,CDA,De Telegraaf,2,krant
2021-02-01,CDA,Trouw,6,krant
2021-02-01,CDA,de Volkskrant,3,krant
2021-02-01,CU,AD,2,krant
2021-02-01,CU,NRC,2,krant
2021-02-01,CU,Trouw,3,krant
2021-02-01,CU,de Volkskrant,2,krant
2021-02-01,D66,AD,1,krant
2021-02-01,D66,NRC,3,krant
2021-02-01,D66,De Telegraaf,1,krant
2021-02-01,D66,Trouw,3,krant
2021-02-01,D66,de Volkskrant,2,krant
2021-02-01,Denk,NA,0,NA
2021-02-01,FvD,NRC,3,krant
2021-02-01,FvD,Trouw,2,krant
2021-02-01,FvD,de Volkskrant,1,krant
2021-02-01,GL,Trouw,3,krant
2021-02-01,GL,de Volkskrant,1,krant
2021-02-01,PvdA,Trouw,1,krant
2021-02-01,PvdA,de Volkskrant,1,krant
2021-02-01,PvdD,NRC,1,krant
2021-02-01,PVV,Trouw,2,krant
2021-02-01,PVV,de Volkskrant,2,krant
2021-02-01,SGP,Trouw,1,krant
2021-02-01,SP,NRC,1,krant
2021-02-01,SP,Trouw,2,krant
2021-02-01,VVD,AD,1,krant
2021-02-01,VVD,NRC,5,krant
2021-02-01,VVD,De Telegraaf,4,krant
2021-02-01,VVD,Trouw,4,krant
2021-02-01,VVD,de Volkskrant,7,krant
2021-02-02,50Plus,AD,1,krant
2021-02-02,50Plus,De Telegraaf,2,krant
2021-02-02,50Plus,Trouw,1,krant
2021-02-02,50Plus,de Volkskrant,1,krant
2021-02-02,CDA,NRC,6,krant
2021-02-02,CDA,De Telegraaf,8,krant
2021-02-02,CDA,Trouw,5,krant
2021-02-02,CDA,de Volkskrant,5,krant
2021-02-02,CU,NRC,1,krant
2021-02-02,CU,De Telegraaf,2,krant
2021-02-02,CU,Trouw,1,krant
2021-02-02,D66,AD,1,krant
2021-02-02,D66,NRC,3,krant
2021-02-02,D66,De Telegraaf,4,krant
2021-02-02,D66,Trouw,2,krant
2021-02-02,D66,de Volkskrant,2,krant
2021-02-02,Denk,NA,0,NA
2021-02-02,FvD,NRC,2,krant
2021-02-02,FvD,De Telegraaf,4,krant
2021-02-02,FvD,de Volkskrant,2,krant
2021-02-02,GL,NRC,1,krant
2021-02-02,GL,De Telegraaf,3,krant
2021-02-02,GL,Trouw,3,krant
2021-02-02,GL,de Volkskrant,4,krant
2021-02-02,PvdA,AD,1,krant
2021-02-02,PvdA,NRC,1,krant
2021-02-02,PvdA,De Telegraaf,3,krant
2021-02-02,PvdA,Trouw,4,krant
2021-02-02,PvdA,de Volkskrant,2,krant
2021-02-02,PvdD,NA,0,NA
2021-02-02,PVV,De Telegraaf,1,krant
2021-02-02,PVV,de Volkskrant,1,krant
2021-02-02,SGP,De Telegraaf,2,krant
2021-02-02,SGP,Trouw,1,krant
2021-02-02,SGP,de Volkskrant,1,krant
2021-02-02,SP,AD,2,krant
2021-02-02,SP,NRC,2,krant
2021-02-02,SP,De Telegraaf,7,krant
2021-02-02,SP,Trouw,2,krant
2021-02-02,SP,de Volkskrant,1,krant
2021-02-02,VVD,AD,1,krant
2021-02-02,VVD,NRC,2,krant
2021-02-02,VVD,De Telegraaf,5,krant
2021-02-02,VVD,Trouw,3,krant
2021-02-02,VVD,de Volkskrant,2,krant
2021-02-03,50Plus,AD,1,krant
2021-02-03,50Plus,de Volkskrant,2,krant
2021-02-03,CDA,NRC,5,krant
2021-02-03,CDA,De Telegraaf,7,krant
2021-02-03,CDA,Trouw,3,krant
2021-02-03,CDA,de Volkskrant,3,krant
2021-02-03,CU,AD,1,krant
2021-02-03,CU,NRC,2,krant
2021-02-03,CU,De Telegraaf,1,krant
2021-02-03,CU,Trouw,2,krant
2021-02-03,CU,de Volkskrant,2,krant
2021-02-03,D66,AD,1,krant
2021-02-03,D66,De Telegraaf,2,krant
2021-02-03,D66,Trouw,2,krant
2021-02-03,D66,de Volkskrant,3,krant
2021-02-03,Denk,NA,0,NA
2021-02-03,FvD,NRC,2,krant
2021-02-03,FvD,Trouw,1,krant
2021-02-03,FvD,de Volkskrant,3,krant
2021-02-03,GL,AD,1,krant
2021-02-03,GL,NRC,1,krant
2021-02-03,GL,De Telegraaf,4,krant
2021-02-03,GL,Trouw,4,krant
2021-02-03,GL,de Volkskrant,2,krant
2021-02-03,PvdA,De Telegraaf,4,krant
2021-02-03,PvdA,Trouw,4,krant
2021-02-03,PvdA,de Volkskrant,5,krant
2021-02-03,PvdD,NA,0,NA
2021-02-03,PVV,NA,0,NA
2021-02-03,SGP,AD,1,krant
2021-02-03,SGP,de Volkskrant,2,krant
2021-02-03,SP,AD,1,krant
2021-02-03,SP,NRC,1,krant
2021-02-03,SP,De Telegraaf,1,krant
2021-02-03,SP,Trouw,3,krant
2021-02-03,SP,de Volkskrant,1,krant
2021-02-03,VVD,AD,3,krant
2021-02-03,VVD,NRC,3,krant
2021-02-03,VVD,De Telegraaf,4,krant
2021-02-03,VVD,Trouw,6,krant
2021-02-03,VVD,de Volkskrant,5,krant
2021-02-04,50Plus,De Telegraaf,1,krant
2021-02-04,CDA,AD,3,krant
2021-02-04,CDA,NRC,6,krant
2021-02-04,CDA,De Telegraaf,4,krant
2021-02-04,CDA,Trouw,3,krant
2021-02-04,CDA,de Volkskrant,4,krant
2021-02-04,CU,NRC,2,krant
2021-02-04,CU,De Telegraaf,1,krant
2021-02-04,CU,de Volkskrant,4,krant
2021-02-04,D66,AD,2,krant
2021-02-04,D66,NRC,3,krant
2021-02-04,D66,De Telegraaf,3,krant
2021-02-04,D66,Trouw,4,krant
2021-02-04,D66,de Volkskrant,6,krant
2021-02-04,Denk,NRC,1,krant
2021-02-04,Denk,Trouw,1,krant
2021-02-04,Denk,de Volkskrant,1,krant
2021-02-04,FvD,AD,1,krant
2021-02-04,FvD,Trouw,1,krant
2021-02-04,FvD,de Volkskrant,4,krant
2021-02-04,GL,AD,1,krant
2021-02-04,GL,NRC,1,krant
2021-02-04,GL,De Telegraaf,1,krant
2021-02-04,GL,Trouw,2,krant
2021-02-04,GL,de Volkskrant,7,krant
2021-02-04,PvdA,AD,1,krant
2021-02-04,PvdA,NRC,2,krant
2021-02-04,PvdA,De Telegraaf,1,krant
2021-02-04,PvdA,Trouw,1,krant
2021-02-04,PvdA,de Volkskrant,4,krant
2021-02-04,PvdD,Trouw,1,krant
2021-02-04,PVV,Trouw,2,krant
2021-02-04,PVV,de Volkskrant,1,krant
2021-02-04,SGP,De Telegraaf,1,krant
2021-02-04,SP,AD,1,krant
2021-02-04,SP,NRC,3,krant
2021-02-04,SP,De Telegraaf,1,krant
2021-02-04,SP,Trouw,1,krant
2021-02-04,SP,de Volkskrant,4,krant
2021-02-04,VVD,AD,4,krant
2021-02-04,VVD,NRC,6,krant
2021-02-04,VVD,De Telegraaf,3,krant
2021-02-04,VVD,Trouw,5,krant
2021-02-04,VVD,de Volkskrant,5,krant
2021-02-05,50Plus,NRC,5,krant
2021-02-05,50Plus,de Volkskrant,1,krant
2021-02-05,CDA,AD,3,krant
2021-02-05,CDA,NRC,9,krant
2021-02-05,CDA,De Telegraaf,3,krant
2021-02-05,CDA,Trouw,3,krant
2021-02-05,CDA,de Volkskrant,3,krant
2021-02-05,CU,NRC,4,krant
2021-02-05,CU,De Telegraaf,4,krant
2021-02-05,CU,de Volkskrant,1,krant
2021-02-05,D66,AD,3,krant
2021-02-05,D66,NRC,5,krant
2021-02-05,D66,De Telegraaf,3,krant
2021-02-05,D66,Trouw,1,krant
2021-02-05,D66,de Volkskrant,5,krant
2021-02-05,Denk,NA,0,NA
2021-02-05,FvD,AD,1,krant
2021-02-05,FvD,NRC,5,krant
2021-02-05,FvD,Trouw,2,krant
2021-02-05,FvD,de Volkskrant,2,krant
2021-02-05,GL,AD,2,krant
2021-02-05,GL,NRC,2,krant
2021-02-05,GL,De Telegraaf,7,krant
2021-02-05,GL,Trouw,1,krant
2021-02-05,GL,de Volkskrant,6,krant
2021-02-05,PvdA,AD,2,krant
2021-02-05,PvdA,NRC,5,krant
2021-02-05,PvdA,De Telegraaf,2,krant
2021-02-05,PvdA,de Volkskrant,3,krant
2021-02-05,PvdD,NA,0,NA
2021-02-05,PVV,AD,1,krant
2021-02-05,PVV,NRC,4,krant
2021-02-05,PVV,De Telegraaf,1,krant
2021-02-05,PVV,Trouw,1,krant
2021-02-05,PVV,de Volkskrant,3,krant
2021-02-05,SGP,NRC,3,krant
2021-02-05,SP,AD,3,krant
2021-02-05,SP,NRC,1,krant
2021-02-05,SP,De Telegraaf,2,krant
2021-02-05,SP,Trouw,1,krant
2021-02-05,SP,de Volkskrant,2,krant
2021-02-05,VVD,AD,6,krant
2021-02-05,VVD,NRC,5,krant
2021-02-05,VVD,De Telegraaf,3,krant
2021-02-05,VVD,Trouw,5,krant
2021-02-05,VVD,de Volkskrant,6,krant
2021-02-06,50Plus,NRC,2,krant
2021-02-06,50Plus,Trouw,1,krant
2021-02-06,50Plus,de Volkskrant,3,krant
2021-02-06,CDA,AD,4,krant
2021-02-06,CDA,NRC,5,krant
2021-02-06,CDA,De Telegraaf,2,krant
2021-02-06,CDA,Trouw,5,krant
2021-02-06,CDA,de Volkskrant,4,krant
2021-02-06,CU,AD,1,krant
2021-02-06,CU,NRC,4,krant
2021-02-06,CU,Trouw,1,krant
2021-02-06,CU,de Volkskrant,2,krant
2021-02-06,D66,AD,1,krant
2021-02-06,D66,NRC,7,krant
2021-02-06,D66,De Telegraaf,2,krant
2021-02-06,D66,Trouw,3,krant
2021-02-06,D66,de Volkskrant,4,krant
2021-02-06,Denk,de Volkskrant,1,krant
2021-02-06,FvD,NRC,7,krant
2021-02-06,FvD,Trouw,1,krant
2021-02-06,FvD,de Volkskrant,6,krant
2021-02-06,GL,AD,1,krant
2021-02-06,GL,NRC,5,krant
2021-02-06,GL,De Telegraaf,2,krant
2021-02-06,GL,de Volkskrant,4,krant
2021-02-06,PvdA,AD,2,krant
2021-02-06,PvdA,NRC,5,krant
2021-02-06,PvdA,De Telegraaf,2,krant
2021-02-06,PvdA,Trouw,1,krant
2021-02-06,PvdA,de Volkskrant,6,krant
2021-02-06,PvdD,NA,0,NA
2021-02-06,PVV,AD,2,krant
2021-02-06,PVV,Trouw,1,krant
2021-02-06,PVV,de Volkskrant,2,krant
2021-02-06,SGP,NRC,2,krant
2021-02-06,SGP,Trouw,1,krant
2021-02-06,SGP,de Volkskrant,2,krant
2021-02-06,SP,NRC,5,krant
2021-02-06,SP,Trouw,1,krant
2021-02-06,SP,de Volkskrant,2,krant
2021-02-06,VVD,AD,5,krant
2021-02-06,VVD,NRC,7,krant
2021-02-06,VVD,De Telegraaf,4,krant
2021-02-06,VVD,Trouw,10,krant
2021-02-06,VVD,de Volkskrant,7,krant
2021-02-07,50Plus,NA,0,NA
2021-02-07,CDA,NA,0,NA
2021-02-07,CU,NA,0,NA
2021-02-07,D66,NA,0,NA
2021-02-07,Denk,NA,0,NA
2021-02-07,FvD,NA,0,NA
2021-02-07,GL,NA,0,NA
2021-02-07,PvdA,NA,0,NA
2021-02-07,PvdD,NA,0,NA
2021-02-07,PVV,NA,0,NA
2021-02-07,SGP,NA,0,NA
2021-02-07,SP,NA,0,NA
2021-02-07,VVD,NA,0,NA
2021-02-08,50Plus,NRC,1,krant
2021-02-08,50Plus,Trouw,1,krant
2021-02-08,CDA,AD,2,krant
2021-02-08,CDA,NRC,5,krant
2021-02-08,CDA,De Telegraaf,1,krant
2021-02-08,CDA,Trouw,2,krant
2021-02-08,CDA,de Volkskrant,5,krant
2021-02-08,CU,AD,1,krant
2021-02-08,CU,NRC,3,krant
2021-02-08,CU,Trouw,1,krant
2021-02-08,D66,AD,1,krant
2021-02-08,D66,NRC,1,krant
2021-02-08,D66,Trouw,2,krant
2021-02-08,Denk,NA,0,NA
2021-02-08,FvD,AD,1,krant
2021-02-08,FvD,NRC,1,krant
2021-02-08,FvD,de Volkskrant,1,krant
2021-02-08,GL,AD,1,krant
2021-02-08,GL,NRC,3,krant
2021-02-08,GL,De Telegraaf,1,krant
2021-02-08,GL,Trouw,2,krant
2021-02-08,GL,de Volkskrant,1,krant
2021-02-08,PvdA,AD,2,krant
2021-02-08,PvdA,NRC,2,krant
2021-02-08,PvdA,Trouw,1,krant
2021-02-08,PvdD,NA,0,NA
2021-02-08,PVV,NRC,1,krant
2021-02-08,PVV,de Volkskrant,2,krant
2021-02-08,SGP,NRC,1,krant
2021-02-08,SGP,Trouw,1,krant
2021-02-08,SP,NRC,2,krant
2021-02-08,SP,Trouw,1,krant
2021-02-08,SP,de Volkskrant,1,krant
2021-02-08,VVD,AD,1,krant
2021-02-08,VVD,NRC,3,krant
2021-02-08,VVD,De Telegraaf,4,krant
2021-02-08,VVD,Trouw,4,krant
2021-02-08,VVD,de Volkskrant,4,krant
2021-02-09,50Plus,AD,1,krant
2021-02-09,50Plus,NRC,4,krant
2021-02-09,50Plus,de Volkskrant,1,krant
2021-02-09,CDA,AD,5,krant
2021-02-09,CDA,NRC,14,krant
2021-02-09,CDA,De Telegraaf,1,krant
2021-02-09,CDA,Trouw,5,krant
2021-02-09,CDA,de Volkskrant,3,krant
2021-02-09,CU,AD,2,krant
