id,cat,subcat,mtype,date,publisher
3294245,issue,werk,Newspapers,2021-01-15,Het Financieele Dagblad
3297664,issue,werk,TV,2021-03-08,NOS Journaal 20h
3297685,issue,werk,TV,2021-03-12,Op1
6265890,issue,werk,Online,2021-03-06,NOS nieuws
2666182,issue,werk,Newspapers,2021-01-02,De Volkskrant
2666442,issue,werk,Newspapers,2021-01-02,NRC Handelsblad
2670492,issue,werk,Newspapers,2021-01-04,NRC Handelsblad
2670588,issue,werk,Newspapers,2021-01-05,De Telegraaf
2672173,issue,werk,Newspapers,2021-01-05,NRC Handelsblad
2672176,issue,werk,Newspapers,2021-01-05,NRC Handelsblad
2672349,issue,werk,Newspapers,2021-01-06,De Telegraaf
2672587,issue,werk,Newspapers,2021-01-06,De Volkskrant
2676582,issue,werk,Newspapers,2021-01-07,NRC Handelsblad
2676969,issue,werk,Newspapers,2021-01-08,De Volkskrant
2679278,issue,werk,Newspapers,2021-01-09,NRC Handelsblad
2679314,issue,werk,Newspapers,2021-01-09,NRC Handelsblad
2679408,issue,werk,Newspapers,2021-01-09,NRC Handelsblad
2688300,issue,werk,Newspapers,2021-01-12,De Telegraaf
2691454,issue,werk,Newspapers,2021-01-13,NRC Handelsblad
2691551,issue,werk,Newspapers,2021-01-14,De Telegraaf
2691983,issue,werk,Newspapers,2021-01-14,NRC Handelsblad
2691995,issue,werk,Newspapers,2021-01-14,NRC Handelsblad
2696637,issue,werk,Newspapers,2021-01-16,NRC Handelsblad
2704203,issue,werk,Newspapers,2021-01-18,NRC Handelsblad
2704279,issue,werk,Newspapers,2021-01-19,De Telegraaf
2704287,issue,werk,Newspapers,2021-01-19,De Telegraaf
2709047,issue,werk,Newspapers,2021-01-19,De Telegraaf
2709055,issue,werk,Newspapers,2021-01-19,De Telegraaf
2710345,issue,werk,Newspapers,2021-01-19,NRC Handelsblad
2710348,issue,werk,Newspapers,2021-01-19,NRC Handelsblad
2710367,issue,werk,Newspapers,2021-01-19,NRC Handelsblad
2713090,issue,werk,Newspapers,2021-01-21,De Telegraaf
2713585,issue,werk,Newspapers,2021-01-11,De Volkskrant
2713725,issue,werk,Newspapers,2021-01-13,De Volkskrant
2713892,issue,werk,Newspapers,2021-01-15,De Volkskrant
2713981,issue,werk,Newspapers,2021-01-16,De Volkskrant
2713984,issue,werk,Newspapers,2021-01-16,De Volkskrant
2713989,issue,werk,Newspapers,2021-01-16,De Volkskrant
2713999,issue,werk,Newspapers,2021-01-16,De Volkskrant
2714083,issue,werk,Newspapers,2021-01-18,De Volkskrant
2714747,issue,werk,Newspapers,2021-01-14,Trouw
2714911,issue,werk,Newspapers,2021-01-16,Trouw
2714942,issue,werk,Newspapers,2021-01-16,Trouw
2715181,issue,werk,Newspapers,2021-01-21,Trouw
2715226,issue,werk,Newspapers,2021-01-21,Trouw
2715301,issue,werk,Newspapers,2021-01-21,NRC Handelsblad
2715354,issue,werk,Newspapers,2021-01-22,Trouw
2715403,issue,werk,Newspapers,2021-01-22,Trouw
2715502,issue,werk,Newspapers,2021-01-22,De Telegraaf
2715638,issue,werk,Newspapers,2021-01-22,De Volkskrant
2715948,issue,werk,Newspapers,2021-01-12,Algemeen Dagblad
2716520,issue,werk,Newspapers,2021-01-22,NRC Handelsblad
2716529,issue,werk,Newspapers,2021-01-22,NRC Handelsblad
2716572,issue,werk,Newspapers,2021-01-22,NRC Handelsblad
2716598,issue,werk,Newspapers,2021-01-22,NRC Handelsblad
2716611,issue,werk,Newspapers,2021-01-22,NRC Handelsblad
2716899,issue,werk,Newspapers,2021-01-23,Algemeen Dagblad
2717174,issue,werk,Newspapers,2021-01-23,Trouw
2721868,issue,werk,Newspapers,2021-01-23,NRC Handelsblad
2732169,issue,werk,Newspapers,2021-01-25,De Telegraaf
2732383,issue,werk,Newspapers,2021-01-25,De Volkskrant
2732390,issue,werk,Newspapers,2021-01-25,De Volkskrant
2733830,issue,werk,Newspapers,2021-01-26,De Telegraaf
2736010,issue,werk,Newspapers,2021-01-26,De Telegraaf
2736204,issue,werk,Newspapers,2021-01-26,NRC Handelsblad
2736210,issue,werk,Newspapers,2021-01-26,NRC Handelsblad
2743772,issue,werk,Newspapers,2021-01-28,De Telegraaf
2745882,issue,werk,Newspapers,2021-01-28,NRC Handelsblad
2746514,issue,werk,Newspapers,2021-01-29,De Telegraaf
2746612,issue,werk,Newspapers,2021-01-29,De Telegraaf
2751693,issue,werk,Newspapers,2021-01-29,NRC Handelsblad
2751722,issue,werk,Newspapers,2021-01-29,NRC Handelsblad
2752029,issue,werk,Newspapers,2021-01-30,NRC Handelsblad
2753924,issue,werk,Newspapers,2021-02-01,NRC Handelsblad
2754411,issue,werk,Newspapers,2021-01-27,Trouw
2754997,issue,werk,Newspapers,2021-01-29,De Volkskrant
2755092,issue,werk,Newspapers,2021-01-30,Trouw
2755512,issue,werk,Newspapers,2021-02-03,De Volkskrant
2755655,issue,werk,Newspapers,2021-01-30,Algemeen Dagblad
2756466,issue,werk,Newspapers,2021-02-04,De Volkskrant
2756603,issue,werk,Newspapers,2021-02-04,NRC Handelsblad
2756983,issue,werk,Newspapers,2021-02-05,De Volkskrant
2757343,issue,werk,Newspapers,2021-02-05,NRC Handelsblad
2757820,issue,werk,Newspapers,2021-02-06,Algemeen Dagblad
2757894,issue,werk,Newspapers,2021-02-06,Algemeen Dagblad
2757929,issue,werk,Newspapers,2021-02-06,De Volkskrant
2758014,issue,werk,Newspapers,2021-02-06,De Volkskrant
2758076,issue,werk,Newspapers,2021-02-06,Trouw
2762200,issue,werk,Newspapers,2021-02-10,Trouw
2762429,issue,werk,Newspapers,2021-02-10,Algemeen Dagblad
2762529,issue,werk,Newspapers,2021-02-10,De Volkskrant
2762694,issue,werk,Newspapers,2021-02-11,Trouw
2762722,issue,werk,Newspapers,2021-02-11,De Telegraaf
2762964,issue,werk,Newspapers,2021-02-11,De Volkskrant
2763090,issue,werk,Newspapers,2021-02-11,NRC Handelsblad
2763123,issue,werk,Newspapers,2021-02-12,Trouw
2763186,issue,werk,Newspapers,2021-02-12,Trouw
2763491,issue,werk,Newspapers,2021-02-12,De Volkskrant
2763879,issue,werk,Newspapers,2021-02-13,Algemeen Dagblad
2764100,issue,werk,Newspapers,2021-02-13,Trouw
2764117,issue,werk,Newspapers,2021-02-13,Trouw
2764247,issue,werk,Newspapers,2021-02-13,NRC Handelsblad
2764257,issue,werk,Newspapers,2021-02-13,NRC Handelsblad
2764429,issue,werk,Newspapers,2021-02-15,De Telegraaf
2764580,issue,werk,Newspapers,2021-02-15,Algemeen Dagblad
2764771,issue,werk,Newspapers,2021-02-15,NRC Handelsblad
2764834,issue,werk,Newspapers,2021-02-16,Trouw
2765090,issue,werk,Newspapers,2021-02-16,De Volkskrant
2765516,issue,werk,Newspapers,2021-02-17,Algemeen Dagblad
2765640,issue,werk,Newspapers,2021-02-17,De Volkskrant
2766004,issue,werk,Newspapers,2021-02-18,De Volkskrant
2766032,issue,werk,Newspapers,2021-02-18,De Volkskrant
2766047,issue,werk,Newspapers,2021-02-18,De Volkskrant
2766141,issue,werk,Newspapers,2021-02-18,Trouw
2766276,issue,werk,Newspapers,2021-02-19,De Telegraaf
2766415,issue,werk,Newspapers,2021-02-19,De Telegraaf
2766589,issue,werk,Newspapers,2021-02-19,NRC Handelsblad
2766645,issue,werk,Newspapers,2021-02-19,NRC Handelsblad
2767165,issue,werk,Newspapers,2021-02-20,De Volkskrant
2767171,issue,werk,Newspapers,2021-02-20,De Volkskrant
2767172,issue,werk,Newspapers,2021-02-20,De Volkskrant
2767241,issue,werk,Newspapers,2021-02-20,NRC Handelsblad
2767412,issue,werk,Newspapers,2021-02-19,De Volkskrant
2767450,issue,werk,Newspapers,2021-02-19,De Volkskrant
2767477,issue,werk,Newspapers,2021-02-01,Trouw
2767480,issue,werk,Newspapers,2021-02-01,Trouw
2767531,issue,werk,Newspapers,2021-02-02,Trouw
2767655,issue,werk,Newspapers,2021-02-09,De Volkskrant
2767672,issue,werk,Newspapers,2021-02-09,De Volkskrant
2767754,issue,werk,Newspapers,2021-02-08,Trouw
2767756,issue,werk,Newspapers,2021-02-08,Trouw
2767790,issue,werk,Newspapers,2021-02-09,Trouw
2767869,issue,werk,Newspapers,2021-02-03,Trouw
2769096,issue,werk,Newspapers,2021-02-22,De Volkskrant
2769132,issue,werk,Newspapers,2021-02-22,De Volkskrant
2769390,issue,werk,Newspapers,2021-02-23,Trouw
2769732,issue,werk,Newspapers,2021-02-23,De Volkskrant
2769740,issue,werk,Newspapers,2021-02-23,De Volkskrant
2769860,issue,werk,Online,2021-02-14,NOS nieuws
2770244,issue,werk,Online,2021-02-09,NOS nieuws
2770253,issue,werk,Online,2021-02-09,Nieuwsuur
2770520,issue,werk,Online,2021-02-05,NOS nieuws
2770613,issue,werk,Online,2021-02-04,Nieuwsuur
2770654,issue,werk,Online,2021-02-03,NOS nieuws
2770714,issue,werk,Online,2021-02-02,NOS nieuws
2770755,issue,werk,Online,2021-02-02,Nieuwsuur
2771179,issue,werk,Online,2021-01-26,NOS nieuws
2771471,issue,werk,Online,2021-01-21,NOS nieuws
2771661,issue,werk,Online,2021-01-19,NOS nieuws
2772311,issue,werk,Online,2021-01-09,NOS nieuws
2772439,issue,werk,Online,2021-01-07,NOS nieuws
2772532,issue,werk,Online,2021-01-06,NOS nieuws
2772580,issue,werk,Online,2021-01-05,NOS nieuws
2863915,issue,werk,Newspapers,2021-02-23,NRC Handelsblad
2864442,issue,werk,Newspapers,2021-02-24,NRC Handelsblad
2864521,issue,werk,Newspapers,2021-02-25,Trouw
2864824,issue,werk,Newspapers,2021-02-25,De Volkskrant
2864827,issue,werk,Newspapers,2021-02-25,De Volkskrant
2864828,issue,werk,Newspapers,2021-02-25,De Volkskrant
2864992,issue,werk,Newspapers,2021-02-26,Trouw
2865278,issue,werk,Newspapers,2021-02-26,Algemeen Dagblad
2865395,issue,werk,Online,2021-02-25,NOS nieuws
2865400,issue,werk,Online,2021-02-25,NOS nieuws
2865416,issue,werk,Online,2021-02-25,NOS nieuws
2865501,issue,werk,Online,2021-02-24,NOS nieuws
2865543,issue,werk,Online,2021-02-23,NOS nieuws
2865970,issue,werk,Online,2021-02-17,NOS nieuws
3033821,issue,werk,Online,2021-01-18,NU.nl
3036019,issue,werk,Online,2021-01-02,NU.nl
3276488,issue,werk,Online,2021-02-13,NU.nl
3276516,issue,werk,Online,2021-02-13,NU.nl
3276982,issue,werk,Online,2021-02-10,NU.nl
3277012,issue,werk,Online,2021-02-10,NU.nl
3277297,issue,werk,Online,2021-02-08,NU.nl
3277315,issue,werk,Online,2021-02-08,NU.nl
3277326,issue,werk,Online,2021-02-08,NU.nl
3277717,issue,werk,Online,2021-02-05,NU.nl
3278013,issue,werk,Online,2021-02-03,NU.nl
3282197,issue,werk,Online,2021-02-23,NU.nl
3282530,issue,werk,Online,2021-02-19,NU.nl
3282713,issue,werk,Online,2021-02-18,NU.nl
3283552,issue,werk,Newspapers,2021-02-27,Algemeen Dagblad
3283636,issue,werk,Newspapers,2021-02-27,De Volkskrant
3283664,issue,werk,Newspapers,2021-02-27,De Volkskrant
3283718,issue,werk,Newspapers,2021-02-27,De Volkskrant
3283826,issue,werk,Newspapers,2021-02-27,Trouw
3283911,issue,werk,Newspapers,2021-02-27,NRC Handelsblad
3284019,issue,werk,TV,2021-01-14,NOS Journaal 20h
3284041,issue,werk,TV,2021-02-19,NOS Journaal 20h
3284045,issue,werk,TV,2021-02-25,NOS Journaal 20h
3284124,issue,werk,TV,2021-01-11,EenVandaag
3284127,issue,werk,TV,2021-01-14,EenVandaag
3284139,issue,werk,TV,2021-01-28,EenVandaag
3284280,issue,werk,TV,2021-01-18,M
3284286,issue,werk,TV,2021-01-26,M
3284297,issue,werk,TV,2021-02-10,M
3284328,issue,werk,TV,2021-02-15,De Vooravond
3284334,issue,werk,TV,2021-02-24,De Vooravond
3284336,issue,werk,TV,2021-02-26,De Vooravond
3284626,issue,werk,TV,2021-01-05,Op1
3284630,issue,werk,TV,2021-01-10,Op1
3284631,issue,werk,TV,2021-01-11,Op1
3284659,issue,werk,TV,2021-02-11,Op1
3284661,issue,werk,TV,2021-02-14,Op1
3284662,issue,werk,TV,2021-02-15,Op1
3284664,issue,werk,TV,2021-02-17,Op1
3284987,issue,werk,TV,2021-01-08,Goedemorgen NL
3285014,issue,werk,TV,2021-02-16,Goedemorgen NL
3285041,issue,werk,TV,2021-01-28,Goedemorgen NL
3285078,issue,werk,TV,2021-01-26,Goedemorgen NL
3285080,issue,werk,TV,2021-01-28,Goedemorgen NL
3285105,issue,werk,TV,2021-01-08,Goedemorgen NL
3285117,issue,werk,TV,2021-01-28,Goedemorgen NL
3285147,issue,werk,TV,2021-01-14,Goedemorgen NL
3285155,issue,werk,TV,2021-01-26,Goedemorgen NL
3285157,issue,werk,TV,2021-01-28,Goedemorgen NL
3285184,issue,werk,TV,2021-01-14,Goedemorgen NL
3285197,issue,werk,TV,2021-02-02,Goedemorgen NL
3285298,issue,werk,Newspapers,2021-03-02,De Volkskrant
3285316,issue,werk,Newspapers,2021-03-01,Trouw
3285391,issue,werk,Newspapers,2021-03-02,Trouw
3285472,issue,werk,Newspapers,2021-03-03,De Volkskrant
3285548,issue,werk,Newspapers,2021-03-02,Trouw
3285627,issue,werk,Newspapers,2021-03-01,NRC Handelsblad
3285699,issue,werk,Newspapers,2021-03-02,NRC Handelsblad
3285758,issue,werk,Newspapers,2021-03-04,De Volkskrant
3285805,issue,werk,Newspapers,2021-03-04,De Volkskrant
3285978,issue,werk,Newspapers,2021-03-04,Trouw
3286064,issue,werk,Newspapers,2021-03-04,NRC Handelsblad
3286106,issue,werk,Newspapers,2021-03-04,NRC Handelsblad
3286113,issue,werk,Newspapers,2021-03-04,NRC Handelsblad
3286141,issue,werk,Newspapers,2021-03-04,NRC Handelsblad
3286377,issue,werk,Newspapers,2021-03-01,De Telegraaf
3286549,issue,werk,Newspapers,2021-03-04,Algemeen Dagblad
3286735,issue,werk,Newspapers,2021-03-03,De Telegraaf
3287144,issue,werk,Online,2021-03-04,NOS liveblog
3287176,issue,werk,Online,2021-03-04,NOS nieuws
3287241,issue,werk,Online,2021-03-04,Nieuwsuur
3287296,issue,werk,Online,2021-03-03,NOS nieuws
3287666,issue,werk,Online,2021-02-25,NOS nieuws
3287672,issue,werk,Online,2021-02-24,NOS nieuws
3287735,issue,werk,Newspapers,2021-03-05,Trouw
3288066,issue,werk,Newspapers,2021-03-05,De Volkskrant
3288087,issue,werk,Newspapers,2021-03-05,De Volkskrant
3288181,issue,werk,Online,2021-03-03,NU.nl
3288861,issue,werk,Online,2021-02-25,NU.nl
3288927,issue,werk,Online,2021-02-23,NU.nl
3289356,issue,werk,Newspapers,2021-03-06,Trouw
3289376,issue,werk,Newspapers,2021-03-06,Trouw
3289409,issue,werk,Newspapers,2021-03-06,Trouw
3289476,issue,werk,Newspapers,2021-03-06,De Telegraaf
3289511,issue,werk,Newspapers,2021-03-06,De Telegraaf
3289539,issue,werk,Newspapers,2021-03-06,De Telegraaf
3289684,issue,werk,Newspapers,2021-03-06,Algemeen Dagblad
3289797,issue,werk,Newspapers,2021-03-06,De Volkskrant
3289831,issue,werk,Newspapers,2021-03-06,De Volkskrant
3289838,issue,werk,Newspapers,2021-03-06,De Volkskrant
3289895,issue,werk,Newspapers,2021-03-06,De Volkskrant
3289950,issue,werk,Newspapers,2021-03-06,NRC Handelsblad
3289963,issue,werk,Newspapers,2021-03-06,NRC Handelsblad
3289969,issue,werk,Newspapers,2021-03-06,NRC Handelsblad
3290065,issue,werk,Newspapers,2021-03-06,Het Financieele Dagblad
3290093,issue,werk,Newspapers,2021-03-06,Het Financieele Dagblad
3290153,issue,werk,Newspapers,2021-03-05,Het Financieele Dagblad
3290218,issue,werk,Newspapers,2021-03-04,Het Financieele Dagblad
3290306,issue,werk,Newspapers,2021-03-04,Het Financieele Dagblad
3290307,issue,werk,Newspapers,2021-03-04,Het Financieele Dagblad
3290337,issue,werk,Newspapers,2021-03-03,Het Financieele Dagblad
3290345,issue,werk,Newspapers,2021-03-03,Het Financieele Dagblad
3290380,issue,werk,Newspapers,2021-03-03,Het Financieele Dagblad
3290433,issue,werk,Newspapers,2021-03-03,Het Financieele Dagblad
3290443,issue,werk,Newspapers,2021-03-02,Het Financieele Dagblad
3290492,issue,werk,Newspapers,2021-03-02,Het Financieele Dagblad
3290522,issue,werk,Newspapers,2021-03-02,Het Financieele Dagblad
3290525,issue,werk,Newspapers,2021-03-02,Het Financieele Dagblad
3290544,issue,werk,Newspapers,2021-03-02,Het Financieele Dagblad
3290606,issue,werk,Newspapers,2021-03-01,Het Financieele Dagblad
3290620,issue,werk,Newspapers,2021-03-01,Het Financieele Dagblad
3290621,issue,werk,Newspapers,2021-03-01,Het Financieele Dagblad
3290653,issue,werk,Newspapers,2021-03-01,Het Financieele Dagblad
3290679,issue,werk,Newspapers,2021-02-28,Het Financieele Dagblad
3290746,issue,werk,Newspapers,2021-02-27,Het Financieele Dagblad
3291084,issue,werk,Newspapers,2021-02-24,Het Financieele Dagblad
3291096,issue,werk,Newspapers,2021-02-24,Het Financieele Dagblad
3291191,issue,werk,Newspapers,2021-02-23,Het Financieele Dagblad
3291207,issue,werk,Newspapers,2021-02-23,Het Financieele Dagblad
3291311,issue,werk,Newspapers,2021-02-22,Het Financieele Dagblad
3291341,issue,werk,Newspapers,2021-02-22,Het Financieele Dagblad
3291402,issue,werk,Newspapers,2021-02-21,Het Financieele Dagblad
3291545,issue,werk,Newspapers,2021-02-19,Het Financieele Dagblad
3291614,issue,werk,Newspapers,2021-02-19,Het Financieele Dagblad
3291719,issue,werk,Newspapers,2021-02-18,Het Financieele Dagblad
3291780,issue,werk,Newspapers,2021-02-17,Het Financieele Dagblad
3291896,issue,werk,Newspapers,2021-02-16,Het Financieele Dagblad
3291969,issue,werk,Newspapers,2021-02-16,Het Financieele Dagblad
3292029,issue,werk,Newspapers,2021-02-15,Het Financieele Dagblad
3292072,issue,werk,Newspapers,2021-02-15,Het Financieele Dagblad
3292077,issue,werk,Newspapers,2021-02-15,Het Financieele Dagblad
3292116,issue,werk,Newspapers,2021-02-13,Het Financieele Dagblad
3292135,issue,werk,Newspapers,2021-02-13,Het Financieele Dagblad
3292157,issue,werk,Newspapers,2021-02-13,Het Financieele Dagblad
3292179,issue,werk,Newspapers,2021-02-13,Het Financieele Dagblad
3292181,issue,werk,Newspapers,2021-02-13,Het Financieele Dagblad
3292221,issue,werk,Newspapers,2021-02-12,Het Financieele Dagblad
3292228,issue,werk,Newspapers,2021-02-12,Het Financieele Dagblad
3292296,issue,werk,Newspapers,2021-02-11,Het Financieele Dagblad
3292298,issue,werk,Newspapers,2021-02-11,Het Financieele Dagblad
3292397,issue,werk,Newspapers,2021-02-10,Het Financieele Dagblad
3292407,issue,werk,Newspapers,2021-02-10,Het Financieele Dagblad
3292458,issue,werk,Newspapers,2021-02-09,Het Financieele Dagblad
3292460,issue,werk,Newspapers,2021-02-09,Het Financieele Dagblad
3292543,issue,werk,Newspapers,2021-02-08,Het Financieele Dagblad
3292630,issue,werk,Newspapers,2021-02-06,Het Financieele Dagblad
3292848,issue,werk,Newspapers,2021-02-02,Het Financieele Dagblad
3292860,issue,werk,Newspapers,2021-02-02,Het Financieele Dagblad
3293077,issue,werk,Newspapers,2021-03-08,De Telegraaf
3293169,issue,werk,Newspapers,2021-03-08,Algemeen Dagblad
3293373,issue,werk,Newspapers,2021-01-30,Het Financieele Dagblad
3293513,issue,werk,Newspapers,2021-01-28,Het Financieele Dagblad
3293757,issue,werk,Newspapers,2021-01-23,Het Financieele Dagblad
3293759,issue,werk,Newspapers,2021-01-23,Het Financieele Dagblad
3293807,issue,werk,Newspapers,2021-01-23,Het Financieele Dagblad
3293993,issue,werk,Newspapers,2021-01-20,Het Financieele Dagblad
3294018,issue,werk,Newspapers,2021-01-19,Het Financieele Dagblad
3294059,issue,werk,Newspapers,2021-01-19,Het Financieele Dagblad
3294100,issue,werk,Newspapers,2021-01-18,Het Financieele Dagblad
3294137,issue,werk,Newspapers,2021-01-16,Het Financieele Dagblad
3294154,issue,werk,Newspapers,2021-01-16,Het Financieele Dagblad
3294403,issue,werk,Newspapers,2021-01-12,Het Financieele Dagblad
3294541,issue,werk,Newspapers,2021-01-09,Het Financieele Dagblad
3294656,issue,werk,Newspapers,2021-01-07,Het Financieele Dagblad
3294808,issue,werk,Newspapers,2021-01-05,Het Financieele Dagblad
3294838,issue,werk,Newspapers,2021-01-04,Het Financieele Dagblad
3294897,issue,werk,Newspapers,2021-01-02,Het Financieele Dagblad
3294960,issue,werk,Newspapers,2021-03-08,NRC Handelsblad
3295054,issue,werk,Newspapers,2021-03-09,Algemeen Dagblad
3295073,issue,werk,Newspapers,2021-03-09,Algemeen Dagblad
3295401,issue,werk,Newspapers,2021-03-09,De Volkskrant
3295428,issue,werk,Newspapers,2021-03-09,NRC Handelsblad
3295483,issue,werk,Newspapers,2021-03-09,NRC Handelsblad
3295557,issue,werk,Newspapers,2021-03-10,Trouw
3295646,issue,werk,Newspapers,2021-03-10,De Telegraaf
3295804,issue,werk,Newspapers,2021-03-10,Algemeen Dagblad
3295872,issue,werk,Newspapers,2021-03-10,De Volkskrant
3296149,issue,werk,Newspapers,2021-03-11,De Telegraaf
3296267,issue,werk,Newspapers,2021-03-11,Algemeen Dagblad
3296282,issue,werk,Newspapers,2021-03-11,Algemeen Dagblad
3296360,issue,werk,Newspapers,2021-03-11,De Volkskrant
3296497,issue,werk,Newspapers,2021-03-11,NRC Handelsblad
3296943,issue,werk,Newspapers,2021-03-12,NRC Handelsblad
3296981,issue,werk,Newspapers,2021-03-12,NRC Handelsblad
3297036,issue,werk,Newspapers,2021-03-13,De Telegraaf
3297089,issue,werk,Newspapers,2021-03-13,De Telegraaf
3297319,issue,werk,Newspapers,2021-03-13,Algemeen Dagblad
3297395,issue,werk,Newspapers,2021-03-13,De Volkskrant
3297510,issue,werk,Newspapers,2021-03-13,Trouw
3297518,issue,werk,Newspapers,2021-03-13,Trouw
3297578,issue,werk,TV,2021-03-10,Goedemorgen NL
3297585,issue,werk,TV,2021-03-08,Goedemorgen NL
3297588,issue,werk,TV,2021-03-11,Goedemorgen NL
3297595,issue,werk,TV,2021-03-09,Goedemorgen NL
3297599,issue,werk,TV,2021-03-02,Goedemorgen NL
3297604,issue,werk,TV,2021-03-09,Goedemorgen NL
3297605,issue,werk,TV,2021-03-10,Goedemorgen NL
3297615,issue,werk,TV,2021-03-11,Goedemorgen NL
3297616,issue,werk,TV,2021-03-12,Goedemorgen NL
3297617,issue,werk,TV,2021-03-02,Goedemorgen NL
3297628,issue,werk,TV,2021-03-03,De Vooravond
3297634,issue,werk,TV,2021-03-11,De Vooravond
3297635,issue,werk,TV,2021-03-12,De Vooravond
3297640,issue,werk,TV,2021-03-05,EenVandaag
3297641,issue,werk,TV,2021-03-06,EenVandaag
3297643,issue,werk,TV,2021-03-09,EenVandaag
3297670,issue,werk,TV,2021-03-07,NOS Journaal 20h
3297671,issue,werk,TV,2021-03-01,Op1
3297676,issue,werk,TV,2021-03-07,Op1
3297678,issue,werk,TV,2021-03-08,Op1
3297680,issue,werk,TV,2021-03-09,Op1
3297684,issue,werk,TV,2021-03-11,Op1
3297693,issue,werk,Newspapers,2021-03-13,NRC Handelsblad
3297720,issue,werk,Newspapers,2021-03-13,NRC Handelsblad
3297735,issue,werk,Newspapers,2021-03-13,NRC Handelsblad
3297879,issue,werk,Newspapers,2021-03-15,Trouw
3298120,issue,werk,Newspapers,2021-03-15,De Volkskrant
3298127,issue,werk,Newspapers,2021-03-15,De Volkskrant
3298184,issue,werk,Newspapers,2021-03-15,NRC Handelsblad
3298521,issue,werk,Newspapers,2021-03-16,Algemeen Dagblad
3298641,issue,werk,Newspapers,2021-03-16,NRC Handelsblad
4191788,issue,werk,Newspapers,2021-03-17,Trouw
4293897,issue,werk,Newspapers,2021-03-17,Algemeen Dagblad
4961821,issue,werk,Newspapers,2021-03-17,NRC Handelsblad
6260098,issue,werk,TV,2021-03-14,Op1
6264402,issue,werk,Online,2021-03-04,NOS liveblog
6264437,issue,werk,Online,2021-03-04,NOS nieuws
6264504,issue,werk,Online,2021-03-04,Nieuwsuur
6264559,issue,werk,Online,2021-03-03,NOS nieuws
6264573,issue,werk,Online,2021-03-05,NOS liveblog
6264577,issue,werk,Online,2021-03-05,NOS liveblog
6264578,issue,werk,Online,2021-03-05,NOS liveblog
6264718,issue,werk,Online,2021-03-05,NOS nieuws
6264727,issue,werk,Online,2021-03-05,NOS nieuws
6264740,issue,werk,Online,2021-03-04,NOS liveblog
6264918,issue,werk,Online,2021-03-16,NOS liveblog
6264920,issue,werk,Online,2021-03-16,NOS liveblog
6265249,issue,werk,Online,2021-03-13,NOS liveblog
6265422,issue,werk,Online,2021-03-11,NOS nieuws
6265442,issue,werk,Online,2021-03-10,NOS liveblog
6265618,issue,werk,Online,2021-03-10,Nieuwsuur
6265766,issue,werk,Online,2021-03-08,NOS nieuws
6266025,issue,werk,Online,2021-03-05,NOS liveblog
6266029,issue,werk,Online,2021-03-05,NOS liveblog
6266030,issue,werk,Online,2021-03-05,NOS liveblog
6266053,issue,werk,Online,2021-03-04,NOS liveblog
6268184,issue,werk,TV,2021-03-15,Goedemorgen NL
6275395,issue,werk,TV,2021-03-17,De Vooravond
6296233,issue,werk,Online,2021-03-10,NU.nl
6296410,issue,werk,Online,2021-03-10,NU.nl
6296592,issue,werk,Online,2021-03-09,NU.nl
6296601,issue,werk,Online,2021-03-09,NU.nl
6296650,issue,werk,Online,2021-03-09,NU.nl
6296744,issue,werk,Online,2021-03-07,NU.nl
6296745,issue,werk,Online,2021-03-07,NU.nl
6296764,issue,werk,Online,2021-03-07,NU.nl
6296765,issue,werk,Online,2021-03-07,NU.nl
6296778,issue,werk,Online,2021-03-07,NU.nl
6296779,issue,werk,Online,2021-03-07,NU.nl
6297176,issue,werk,Online,2021-03-15,NU.nl
6297247,issue,werk,Online,2021-03-15,NU.nl
6297261,issue,werk,Online,2021-03-15,NU.nl
6297290,issue,werk,Online,2021-03-15,NU.nl
6297337,issue,werk,Online,2021-03-14,NU.nl
6297379,issue,werk,Online,2021-03-14,NU.nl
6297381,issue,werk,Online,2021-03-14,NU.nl
6297506,issue,werk,Online,2021-03-14,NU.nl
6297586,issue,werk,Online,2021-03-13,NU.nl
6297626,issue,werk,Online,2021-03-13,NU.nl
6297655,issue,werk,Online,2021-03-12,NU.nl
6297722,issue,werk,Online,2021-03-12,NU.nl
6297931,issue,werk,Online,2021-03-11,NU.nl
6298020,issue,werk,Online,2021-03-11,NU.nl
6298021,issue,werk,Online,2021-03-11,NU.nl
6298022,issue,werk,Online,2021-03-11,NU.nl
6298047,issue,werk,Online,2021-03-10,NU.nl
6298072,issue,werk,Online,2021-03-08,NU.nl
6298146,issue,werk,Online,2021-03-08,NU.nl
6298295,issue,werk,Online,2021-03-08,NU.nl
6314926,issue,werk,Online,2021-03-17,NU.nl
6314927,issue,werk,Online,2021-03-17,NU.nl
6314979,issue,werk,Online,2021-03-17,NU.nl
6314980,issue,werk,Online,2021-03-17,NU.nl
6314995,issue,werk,Online,2021-03-16,NU.nl
6314996,issue,werk,Online,2021-03-16,NU.nl
6315002,issue,werk,Online,2021-03-16,NU.nl
6315068,issue,werk,Online,2021-03-16,NU.nl
6315205,issue,werk,Online,2021-03-16,NU.nl
6315214,issue,werk,Online,2021-03-16,NU.nl
2672251,issue,werk,Newspapers,2021-01-06,Trouw
2692252,issue,werk,Newspapers,2021-01-15,De Telegraaf
2710335,issue,werk,Newspapers,2021-01-19,NRC Handelsblad
2714185,issue,werk,Newspapers,2021-01-19,De Volkskrant
